"id","insert_time","accuracy","alt","alt_accuracy","heading","lat","lng","measurement_time","speed","trip_id"
27190,2023-08-29 07:22:47.006,4.780818877303694,6.398253756575286,3.3118435795196435,85.54750061035156,53.600021618693404,10.02826978008619,2023-08-29 07:22:46.018,5.69877303058516,14164
27189,2023-08-29 07:22:45.473,4.782991654586245,6.717545252293348,3.308704862169965,81.38071001945666,53.600017418122306,10.028141978623639,2023-08-29 07:22:45.018,4.913592558084471,14164
27188,2023-08-29 07:22:43.936,4.782394188367221,7.089565328322351,3.3095683796924735,83.32188596499299,53.6000146552356,10.028031971653386,2023-08-29 07:22:44.018,4.472199428610311,14164
27187,2023-08-29 07:22:43.936,4.783233888665644,7.056983209215105,3.308354666463283,86.11724090576172,53.60001668948458,10.027931414610856,2023-08-29 07:22:43.018,5.060339388566931,14164
27186,2023-08-29 07:22:41.988,4.778089152549824,7.440234989859164,3.3157806144367483,87.7507095336914,53.60001069603034,10.027829452492636,2023-08-29 07:22:42.018,6.316255486637683,14164
27185,2023-08-29 07:22:41.988,4.780431952184289,8.183236218988895,3.3124020564122865,87.7507095336914,53.600002081609595,10.027704300156591,2023-08-29 07:22:41.018,6.087035980100831,14164
27184,2023-08-29 07:22:40.456,4.783156408645385,7.430553956888616,3.3084666846174255,90.0,53.59999354869029,10.027587704528793,2023-08-29 07:22:40.018,6.048555113626605,14164
27183,2023-08-29 07:22:38.920,4.780574311013981,7.889586127363145,3.312196595865353,91.42859649658203,53.59998618090777,10.027476755148298,2023-08-29 07:22:39.018,6.753132871983867,14164
27182,2023-08-29 07:22:37.440,4.782099984646147,7.439557630568743,3.3099934697271154,93.48655700683594,53.59998940547067,10.027333090867199,2023-08-29 07:22:38.018,5.727683463445555,14164
27181,2023-08-29 07:22:37.440,4.780141576177809,6.88006857316941,3.312821085492721,93.48655700683594,53.600001199787414,10.027186406551198,2023-08-29 07:22:37.018,4.607725408069277,14164
27180,2023-08-29 07:22:35.949,4.779219337226184,7.033232660032809,3.3141514086523185,94.69287109375,53.60000640336013,10.027070401441975,2023-08-29 07:22:36.018,4.800957353218337,14164
27179,2023-08-29 07:22:35.949,4.779493253491414,7.537855985574424,3.3137563689292087,95.1823959350586,53.60000875437213,10.026942532423258,2023-08-29 07:22:35.018,3.8399771124480617,14164
27178,2023-08-29 07:22:34.413,4.784593198253975,7.411234229803085,3.3063885071193053,95.1823959350586,53.60000797262225,10.026852797430942,2023-08-29 07:22:34.018,5.328709305171154,14164
27177,2023-08-29 07:22:32.879,4.783847669035733,7.142907693982124,3.3074670840766074,95.1823959350586,53.60001637432161,10.026728763689823,2023-08-29 07:22:33.018,5.401991049243585,14164
27176,2023-08-29 07:22:32.879,4.784017990086284,6.831873155198991,3.3072207218931773,96.0818862915039,53.60002381911227,10.026596623063073,2023-08-29 07:22:32.018,5.44165336773688,14164
27175,2023-08-29 07:22:31.342,4.782586968562638,7.403594957664609,3.3092897910161434,96.0818862915039,53.60002857928812,10.026468512606465,2023-08-29 07:22:31.018,5.106545466813317,14164
27174,2023-08-29 07:22:31.342,4.781439781029152,7.11684294231236,3.3109470930808804,96.74352264404297,53.6000324909948,10.026356977882793,2023-08-29 07:22:30.018,4.319489919389949,14164
27173,2023-08-29 07:22:29.395,4.783233259235314,7.1307573383674026,3.308355576496268,96.74352264404297,53.60003805718161,10.026265259454172,2023-08-29 07:22:29.018,4.618806736763628,14164
27172,2023-08-29 07:22:27.860,4.78580006461387,7.628247576765716,3.3046413987497525,97.92265319824219,53.60005265404181,10.026150770016818,2023-08-29 07:22:28.018,4.759755762066522,14164
27171,2023-08-29 07:22:27.860,4.788158893228206,8.090825368650258,3.3012227198401014,97.92265319824219,53.600070692001275,10.026033763137661,2023-08-29 07:22:27.018,5.2216046964704566,14164
27170,2023-08-29 07:22:26.427,4.786415711361303,8.69393281172961,3.3037496380359257,97.92265319824219,53.600091627996285,10.025915296328789,2023-08-29 07:22:26.018,5.250224290590845,14164
27169,2023-08-29 07:22:24.890,4.790386107832081,8.942363454960287,3.2979899894751417,97.92265319824219,53.60011300579125,10.025774934940449,2023-08-29 07:22:25.018,4.728065127187894,14164
27168,2023-08-29 07:22:24.889,4.791673118199127,9.333885062485933,3.296119803817314,97.92265319824219,53.600110040329625,10.025666722202859,2023-08-29 07:22:24.018,5.643440344870753,14164
27167,2023-08-29 07:22:23.353,4.784140675956683,9.750492199324071,3.307043245173181,97.0882568359375,53.60013186397048,10.02553527135055,2023-08-29 07:22:23.018,4.120406559359903,14164
27166,2023-08-29 07:22:21.846,4.774202687715859,10.18108479399234,3.3213740724879974,97.0882568359375,53.60012974960208,10.025456056948943,2023-08-29 07:22:22.018,5.700061119330677,14164
27165,2023-08-29 07:22:21.846,4.771581861616463,9.766927722841501,3.325138128060489,98.7264633178711,53.6001356795888,10.02533356386728,2023-08-29 07:22:21.018,5.006624152482906,14164
27164,2023-08-29 07:22:20.386,4.765834654585873,9.426681878976524,3.3333702281530604,98.7264633178711,53.60015406623137,10.02521466036577,2023-08-29 07:22:20.018,4.567798237251275,14164
27163,2023-08-29 07:22:18.850,4.756586644021705,9.699242242611945,3.34655353023124,96.57538604736328,53.600177159329924,10.025117218095504,2023-08-29 07:22:19.018,5.310122352589602,14164
27162,2023-08-29 07:22:18.849,4.7486991740369575,9.67200327012688,3.357736318904383,96.57538604736328,53.600183425816084,10.0250258186619,2023-08-29 07:22:18.018,7.112517100877649,14164
27161,2023-08-29 07:22:17.312,4.744114180426363,9.089541772380471,3.364211300716162,96.57538604736328,53.60017853159478,10.024883325364216,2023-08-29 07:22:17.018,7.0435410812932195,14164
27160,2023-08-29 07:22:15.776,4.734948819246764,9.295054286718369,3.3770988602500975,96.57538604736328,53.60020258881483,10.024746318569807,2023-08-29 07:22:16.018,6.418525709346033,14164
